NP_ID	NP_Morph	NP_Gloss	ASP	CNJ	POS	PSS	PHI	SEM	MRK	DRV	DET	NPS	NUM	ANM	SYN	DEF	REF
MT00506	sɔrńe -ŋ wuśŋa	золото ATTR мизинец	p	sbj	s	0	n	n	nul	nul	nul	0	s	non	gen	0	0
MT00507	sɔrńe -ŋ wuśŋa łuj	золото ATTR мизинец палец	p	sbj	s	0	n	n	nul	nul	nul	1	s	non	gen	0	0
MT00508	sɔrńe -ŋ wuśŋa łuj xoras -əp i ewi -je	золото ATTR мизинец палец вид ATTR один девочка DIM	p	sbj	s	0	n	n	nul	dim	nul	1	s	hum	sbj	0	1
MT00509	sԑm -a	глаз DAT	p	sbj	s	0	n	n	dat	nul	nul	0	s	non	iob	0	0
MT00601	xătəł	солнце	p	sbj	s	0	n	n	nul	nul	nul	0	s	non	gen	1	1
MT00602	xătəł ԑt -ti pԑlək	солнце выйти IPFV.PART сторона	p	sbj	s	0	n	n	nul	nul	nul	1	s	non	gen	1	1
MT00603	xătəł ԑt -ti pԑlək imԑ -ŋən ikԑ -ŋən	солнце выйти IPFV.PART сторона жена DU муж DU	p	sbj	s	0	n	n	psp	nul	nul	1	d	hum	pob	1	1
MT00604	imԑ -ŋən	жена DU	p	sbj	s	i	n	n	psp	nul	nul	1	d	hum	pob	1	1
MT00605	ikԑ -ŋən	муж DU	p	sbj	s	i	n	n	psp	nul	nul	1	d	hum	pob	1	1
MT00606	sɔrńe -ŋ wuśŋa	золото ATTR мизинец	p	sbj	s	0	n	n	nul	nul	nul	0	s	non	gen	0	0
MT00607	sɔrńe -ŋ wuśŋa łuj	золото ATTR мизинец палец	p	sbj	s	0	n	n	nul	nul	nul	1	s	non	gen	0	0
MT00608	sɔrńe -ŋ wuśŋa łuj xoras -əp i pox -ije	золото ATTR мизинец палец вид ATTR один мальчик DIM	p	sbj	s	0	n	n	nul	dim	nul	1	s	hum	sbj	0	1
MT00609	sԑm -a	глаз DAT	p	sbj	s	0	n	n	dat	nul	nul	0	s	non	iob	0	0
MT00701	xătəł	солнце	p	sbj	s	0	n	n	nul	nul	nul	0	s	non	gen	1	1
MT00702	xătəł ԑt -ti pԑlək	солнце выйти IPFV.PART сторона	p	sbj	s	0	n	n	nul	nul	nul	1	s	non	gen	1	1
MT00703	xătəł ԑt -ti pԑlək xǫ -j -əł	солнце выйти IPFV.PART сторона мужчина STEM 3SG	p	sbj	s	1	3s	dis	nul	nul	nul	1	s	hum	sbj	1	1
MT00801	ewe -n	дочь 2SG	p	obj	s	1	2s	fam	nul	nul	nul	0	s	hum	obj	1	1
MT00901	kǫńar xǫ -j -ŋən nԑŋ -ŋən	бедный мужчина STEM DU женщина DU	i	sbj	s	0	n	n	nul	nul	nul	0	d	hum	prd	0	0
MT00902	xǫ -j -ŋən	мужчина STEM DU	i	sbj	s	i	n	n	nul	nul	nul	0	d	hum	prd	0	0
MT00903	nԑŋ -ŋən	женщина DU	i	sbj	s	i	n	n	nul	nul	nul	0	d	hum	prd	0	0
MT00904	kǫńar xǫ -j -ŋən nԑŋ -ŋən	бедный мужчина STEM DU женщина DU	i	sbj	s	0	n	n	nul	nul	nul	0	d	hum	prd	0	0
MT00905	xǫ -j -ŋən	мужчина STEM DU	i	sbj	s	i	n	n	nul	nul	nul	0	d	hum	prd	0	0
MT00906	nԑŋ -ŋən	женщина DU	i	sbj	s	i	n	n	nul	nul	nul	0	d	hum	prd	0	0
MT01001	i kǫrt -ən	один деревня LOC	p	sbj	s	0	n	n	loc	nul	i	0	s	non	iob	0	1
MT01101	suw	посох	p	sbj	s	0	n	n	nul	nul	nul	0	s	non	gen	0	0
MT01102	suw jux -ən	посох палка LOC	p	sbj	s	0	n	n	loc	nul	nul	1	s	non	iob	0	0
MT01103	suw jux -ən jăx -ti kԑm -a	посох палка LOC сходить IPFV.PART состояние DAT	p	sbj	s	0	n	n	dat	nul	nul	0	s	non	iob	0	0
MT01201	kăt muw -a jiŋk -a	два земля DAT вода DAT	p	sbj	s	0	n	n	dat	nul	nul	0	s	non	iob	0	0
MT01202	muw -a	земля DAT	p	sbj	s	i	n	n	dat	nul	nul	0	s	non	iob	0	0
MT01203	jiŋk -a	вода DAT	p	sbj	s	i	n	n	dat	nul	nul	0	s	non	iob	0	0
MT01204	kăt tăxi -j -a	два место STEM DAT	p	sbj	s	0	n	n	dat	nul	nul	0	s	non	iob	0	1
MT01205	kǫs -ən	сила 2/3DU	i	sbj	s	1	2/3d	oth	nul	nul	nul	0	s	non	sbj	0	0
MT01301	ałəŋ	утро	p	sbj	s	0	n	n	nul	nul	nul	0	s	non	gen	0	0
MT01302	ałəŋ xătəł	утро солнце	p	sbj	s	0	n	n	nul	nul	nul	1	s	non	gen	0	0
MT01303	ałəŋ xătəł pԑlək -ən	утро солнце сторона LOC	p	sbj	s	0	n	n	loc	nul	nul	1	s	non	iob	1	1
MT01304	ałəŋ xătəł pԑlək -ən wǫł -ti iki	утро солнце сторона LOC жить IPFV.PART мужчина	p	sbj	s	0	n	n	nul	nul	nul	0	s	hum	sbj	1	1
MT01401	pox -əł	сын 3SG	p	sbj	s	1	3s	fam	nul	nul	nul	0	s	hum	sbj	1	1
MT01402	wǫnət	величина	p	sbj	s	0	n	n	nul	nul	nul	0	s	non	gen	0	0
MT01403	wǫnət xǫ -j -a	величина мужчина STEM DAT	p	sbj	s	0	n	n	dat	nul	nul	1	s	hum	iob	0	0
MT01404	tut	огонь	i	sbj	s	0	n	n	nul	nul	nul	0	s	non	gen	0	0
